stationId,stationLatitude,stationLongitude,avg(parkingBike/rackTotCnt)
ST-1718,37.56520081,126.82731628,0.4166666666666667
ST-1757,37.47046661,126.93865204,0.4166666666666667
ST-1763,37.52779388,127.14764404,0.4166666666666667
ST-1789,37.54758453,127.00643921,0.4166666666666667
ST-18,37.55743790,126.92382050,0.4166666666666667
ST-1826,37.59725952,126.96308899,0.4166666666666667
ST-1830,37.55305481,127.15688324,0.4166666666666667
ST-1841,37.53683090,127.12841797,0.4166666666666667
ST-185,37.56322861,126.97483826,0.4166666666666667
ST-1855,37.48669815,127.12244415,0.4166666666666667
ST-1871,37.47854996,127.13813782,0.4166666666666667
ST-1894,37.48236847,127.06118774,0.4166666666666667
ST-1906,37.49556351,127.01918030,0.4166666666666667
ST-2001,37.53837585,126.86383057,0.4166666666666667
ST-2018,37.54748535,126.87202454,0.4166666666666667
ST-2115,37.68523407,127.04985809,0.4166666666666667
ST-2181,37.53502274,126.99805450,0.4166666666666667
ST-2183,37.54188538,126.99586487,0.4166666666666667
ST-2188,37.53514099,127.00600433,0.4166666666666667
ST-2223,37.61478424,127.06700134,0.4166666666666667
ST-2246,37.60100937,126.93592834,0.4166666666666667
ST-2271,37.57734299,127.02337646,0.4166666666666667
ST-2274,37.58655167,127.03314209,0.4166666666666667
ST-231,37.57806778,126.93088531,0.4166666666666667
ST-232,37.56912231,126.91479492,0.4166666666666667
ST-2365,37.50311279,126.96471405,0.4166666666666667
ST-2437,37.53322220,126.95723724,0.4166666666666667
ST-2451,37.53528595,126.97408295,0.4166666666666667
ST-2456,37.52544022,126.96459961,0.4166666666666667
ST-2487,37.55755234,126.85625458,0.4166666666666667
ST-2497,37.59383774,127.06781769,0.4166666666666667
ST-2520,37.56590271,126.98178101,0.4166666666666667
ST-2545,37.53520966,127.06900024,0.4166666666666667
ST-2562,37.46559143,127.02184296,0.4166666666666667
ST-2569,37.55863190,126.83559418,0.4166666666666667
ST-2614,37.48313141,126.92135620,0.4166666666666667
ST-2637,37.46557617,126.88724518,0.4166666666666667
ST-2653,37.48548126,126.90364838,0.4166666666666667
ST-2663,37.50320435,127.00653076,0.4166666666666667
ST-2665,37.45916748,127.05544281,0.4166666666666667
ST-2673,37.52422714,127.02285004,0.4166666666666667
ST-2674,37.48536682,127.03849792,0.4166666666666667
ST-2676,37.47123337,127.10721588,0.4166666666666667
ST-2677,37.46726227,127.09801483,0.4166666666666667
ST-2681,37.47364044,127.10702515,0.4166666666666667
ST-2734,37.55464554,127.14253235,0.4166666666666667
ST-2740,37.53137589,127.12707520,0.4166666666666667
ST-2766,37.53528214,126.83000946,0.4166666666666667
ST-2773,37.53968811,126.87498474,0.4166666666666667
ST-2775,37.60049438,126.92215729,0.4166666666666667
ST-2776,37.60176849,126.93542480,0.4166666666666667
ST-2827,37.50444412,126.95025635,0.4166666666666667
ST-2858,37.56059265,126.82084656,0.4166666666666667
ST-2860,37.60025406,127.09171295,0.4166666666666667
ST-2911,37.45838165,126.90807343,0.4166666666666667
ST-2935,37.58625031,127.03095245,0.4166666666666667
ST-2969,37.58686447,127.09532166,0.4166666666666667
ST-2992,37.54661942,126.83623505,0.4166666666666667
ST-3000,37.62099075,127.07875061,0.4166666666666667
ST-3006,37.60064316,127.10404968,0.4166666666666667
ST-3011,37.52915192,126.89447784,0.4166666666666667
ST-330,37.53016663,127.00743866,0.4166666666666667
ST-368,37.54459000,127.05708313,0.4166666666666667
ST-381,37.53784943,127.09217072,0.4166666666666667
ST-401,37.59601974,127.05982971,0.4166666666666667
ST-42,37.56238174,126.93264771,0.4166666666666667
ST-440,37.52204132,126.96552277,0.4166666666666667
ST-46,37.53123856,126.92133331,0.4166666666666667
ST-470,37.61780167,126.92196655,0.4166666666666667
ST-509,37.58162308,126.81265259,0.4166666666666667
ST-523,37.54890823,126.83656311,0.4166666666666667
ST-6,37.55062866,126.91498566,0.4166666666666667
ST-631,37.45891190,126.89859009,0.4166666666666667
ST-64,37.52483749,126.93490601,0.4166666666666667
ST-664,37.50971985,126.89009857,0.4166666666666667
ST-7,37.55000687,126.91482544,0.4166666666666667
ST-70,37.52008820,126.93236542,0.4166666666666667
ST-701,37.50088120,126.94174957,0.4166666666666667
ST-774,37.46268845,127.04611206,0.4166666666666667
ST-83,37.58063126,126.88367462,0.4166666666666667
ST-869,37.67625046,127.05550385,0.4166666666666667
ST-880,37.45623398,127.01934814,0.4166666666666667
ST-900,37.48057556,127.11856842,0.4166666666666667
ST-1008,37.52256012,126.84947968,0.4583333333333333
ST-1158,37.49053955,127.00816345,0.4583333333333333
ST-1243,37.47943115,126.84269714,0.4583333333333333
ST-1342,37.54198074,126.97154236,0.4583333333333333
ST-1494,37.56333923,126.90820312,0.4583333333333333
ST-1545,37.51391983,126.94306946,0.4583333333333333
ST-1560,37.48088074,127.06304169,0.4583333333333333
ST-1641,37.65773010,127.05931091,0.4583333333333333
ST-1704,37.49170303,127.08822632,0.4583333333333333
ST-1822,37.57529068,126.96895599,0.4583333333333333
ST-1947,37.48062897,126.82181549,0.4583333333333333
ST-240,37.55220032,127.02505493,0.4583333333333333
ST-2507,37.57130051,127.03362274,0.4583333333333333
ST-2518,37.56701660,126.97683716,0.4583333333333333
ST-255,37.53596878,127.09467316,0.4583333333333333
ST-2567,37.57201385,127.17170715,0.4583333333333333
ST-2638,37.45739746,126.89341736,0.4583333333333333
ST-2844,37.53315735,126.88408661,0.4583333333333333
ST-2917,37.48263550,127.13992310,0.4583333333333333
ST-2960,37.51412201,126.86040497,0.4583333333333333
ST-309,37.53280258,126.86392975,0.4583333333333333
ST-320,37.53304672,126.82995605,0.4583333333333333
ST-321,37.53254700,126.83080292,0.4583333333333333
ST-420,37.52029419,126.90119171,0.4583333333333333
ST-446,37.53680801,127.05548859,0.4583333333333333
ST-496,37.53600693,127.12272644,0.4583333333333333
ST-520,37.56192398,126.86416626,0.4583333333333333
ST-522,37.55817795,126.83845520,0.4583333333333333
ST-533,37.53650665,126.86333466,0.4583333333333333
ST-602,37.61917114,127.07492828,0.4583333333333333
ST-773,37.46768951,127.04035950,0.4583333333333333
ST-829,37.54141235,126.84022522,0.4583333333333333
ST-847,37.61151123,127.07788849,0.4583333333333333
ST-872,37.49279022,126.82452393,0.4583333333333333
ST-877,37.51335907,126.94805908,0.4583333333333333
ST-111,37.54630661,127.04980469,0.5
ST-1156,37.47509003,126.95922852,0.5
ST-1184,37.48735046,127.10099792,0.5
ST-1239,37.48620987,126.83882141,0.5
ST-126,37.56887817,126.97747040,0.5
ST-1386,37.60309601,127.01350403,0.5
ST-1485,37.61654282,126.92512512,0.5
ST-1594,37.56254578,127.16448212,0.5
ST-1677,37.52809906,126.89338684,0.5
ST-1686,37.56379318,127.13283539,0.5
ST-1897,37.49411774,127.06290436,0.5
ST-2076,37.62209320,127.07442474,0.5
ST-211,37.56090927,126.90549469,0.5
ST-2123,37.61522293,127.01850891,0.5
ST-2260,37.65842819,126.94606018,0.5
ST-2308,37.53956604,127.07244110,0.5
ST-2342,37.56370926,127.05644989,0.5
ST-248,37.55735016,127.02921295,0.5
ST-2498,37.59436417,127.06459808,0.5
ST-2635,37.61321640,127.07734680,0.5
ST-2852,37.52194977,126.89049530,0.5
ST-3025,37.58973694,127.09419250,0.5
ST-307,37.51359177,126.92593384,0.5
ST-3101,37.62514877,127.04993439,0.5
ST-378,37.53657913,127.09297180,0.5
ST-536,37.52891922,126.84808350,0.5
ST-560,37.60776138,127.00328064,0.5
ST-677,37.49768448,126.85372925,0.5
ST-947,37.58932877,127.01643372,0.5
ST-1004,37.51409912,126.83100128,0.5416666666666666
ST-1011,37.53636932,126.83171082,0.5416666666666666
ST-1043,37.54653549,127.15583801,0.5416666666666666
ST-1241,37.49203110,126.87377167,0.5416666666666666
ST-1273,37.50254822,126.88388062,0.5416666666666666
ST-1275,37.49851608,126.89199066,0.5416666666666666
ST-1285,37.64550781,127.06325531,0.5416666666666666
ST-1339,37.52128220,126.97346497,0.5416666666666666
ST-1346,37.60734940,127.07859039,0.5416666666666666
ST-1356,37.51198959,126.92708588,0.5416666666666666
ST-1398,37.51215744,126.83562469,0.5416666666666666
ST-1469,37.63970184,127.03883362,0.5416666666666666
ST-1498,37.51427841,126.82874298,0.5416666666666666
ST-1599,37.54608917,127.02507019,0.5416666666666666
ST-1627,37.53131104,127.11128235,0.5416666666666666
ST-1657,37.48173904,127.14322662,0.5416666666666666
ST-1911,37.50478745,126.99992371,0.5416666666666666
ST-1992,37.51933289,126.89530182,0.5416666666666666
ST-2003,37.53012848,126.83477783,0.5416666666666666
ST-2012,37.52007294,126.86830139,0.5416666666666666
ST-2025,37.56458664,126.85691833,0.5416666666666666
ST-2054,37.53158951,126.84664154,0.5416666666666666
ST-2401,37.62673187,127.03877258,0.5416666666666666
ST-2467,37.54824448,127.05957794,0.5416666666666666
ST-2583,37.49650955,127.11032867,0.5416666666666666
ST-2685,37.49587631,127.08650208,0.5416666666666666
ST-271,37.57366562,127.03081512,0.5416666666666666
ST-2730,37.66927338,127.03243256,0.5416666666666666
ST-2738,37.52958679,127.13703156,0.5416666666666666
ST-2879,37.52214050,126.87805939,0.5416666666666666
ST-2885,37.55932999,126.82717896,0.5416666666666666
ST-2916,37.50117111,127.08516693,0.5416666666666666
ST-2997,37.49499130,126.84185028,0.5416666666666666
ST-3037,37.48859024,126.82478333,0.5416666666666666
ST-3041,37.50300598,126.89382935,0.5416666666666666
ST-308,37.54684830,126.87277222,0.5416666666666666
ST-388,37.54654694,127.10613251,0.5416666666666666
ST-396,37.58681488,127.06754303,0.5416666666666666
ST-494,37.53450775,127.13840485,0.5416666666666666
ST-569,37.60625076,127.10826874,0.5416666666666666
ST-634,37.45684052,126.88834381,0.5416666666666666
ST-735,37.62661362,127.07275391,0.5416666666666666
ST-935,37.48897171,126.98271942,0.5416666666666666
ST-1049,37.55672836,127.13626099,0.5833333333333334
ST-1065,37.55894852,126.83717346,0.5833333333333334
ST-1096,37.57994080,127.07939911,0.5833333333333334
ST-1102,37.61503601,127.02069855,0.5833333333333334
ST-1104,37.64355087,127.02234650,0.5833333333333334
ST-1167,37.46157837,127.04879761,0.5833333333333334
ST-1253,37.56267929,126.82047272,0.5833333333333334
ST-1269,37.48856354,126.92848206,0.5833333333333334
ST-132,37.57039642,126.98178864,0.5833333333333334
ST-1327,37.53442383,126.94857025,0.5833333333333334
ST-1332,37.59655762,127.08583832,0.5833333333333334
ST-1349,37.62316513,127.09049988,0.5833333333333334
ST-1352,37.55350876,126.82586670,0.5833333333333334
ST-1367,37.50458908,127.13936615,0.5833333333333334
ST-1497,37.52667999,126.87616730,0.5833333333333334
ST-1508,37.55004883,126.87316132,0.5833333333333334
ST-1537,37.47840881,126.90737152,0.5833333333333334
ST-1540,37.49824142,126.89398193,0.5833333333333334
ST-1553,37.49195099,127.00855255,0.5833333333333334
ST-1758,37.58412933,127.05793762,0.5833333333333334
ST-1923,37.52026749,127.01525116,0.5833333333333334
ST-1934,37.46053696,126.89860535,0.5833333333333334
ST-1958,37.48223877,126.83853149,0.5833333333333334
ST-1977,37.51707077,126.89908600,0.5833333333333334
ST-2050,37.55863190,126.81991577,0.5833333333333334
ST-2080,37.62950897,127.08103943,0.5833333333333334
ST-2104,37.67721939,127.04863739,0.5833333333333334
ST-2113,37.66205215,127.02875519,0.5833333333333334
ST-2243,37.59036255,126.92301178,0.5833333333333334
ST-2285,37.60305405,127.07900238,0.5833333333333334
ST-2301,37.58111191,127.08010101,0.5833333333333334
ST-2359,37.48712158,126.97435760,0.5833333333333334
ST-2557,37.55510712,126.85154724,0.5833333333333334
ST-2568,37.57201767,127.17295074,0.5833333333333334
ST-2600,37.49900436,127.14694214,0.5833333333333334
ST-2611,37.56740570,126.81621552,0.5833333333333334
ST-2651,37.50680542,126.92850494,0.5833333333333334
ST-2669,37.48116684,126.99758911,0.5833333333333334
ST-2762,37.52175903,126.85228729,0.5833333333333334
ST-2800,37.50160599,126.91744995,0.5833333333333334
ST-2838,37.46072388,127.10287476,0.5833333333333334
ST-2893,37.45191956,126.91375732,0.5833333333333334
ST-2975,37.54985428,126.93203735,0.5833333333333334
ST-2991,37.51633453,127.09380341,0.5833333333333334
ST-3004,37.48455429,127.14919281,0.5833333333333334
ST-302,37.50380325,126.90341949,0.5833333333333334
ST-3056,37.53440094,126.99466705,0.5833333333333334
ST-326,37.53675842,126.97000122,0.5833333333333334
ST-441,37.54232025,126.96195984,0.5833333333333334
ST-448,37.60394287,126.92769623,0.5833333333333334
ST-512,37.56698227,126.82180023,0.5833333333333334
ST-573,37.57778168,127.09018707,0.5833333333333334
ST-669,37.48880005,126.89066315,0.5833333333333334
ST-691,37.50217819,126.94820404,0.5833333333333334
ST-697,37.50635910,126.96907806,0.5833333333333334
ST-757,37.48905182,126.99252319,0.5833333333333334
ST-85,37.56624603,126.89617920,0.5833333333333334
ST-94,37.57822037,126.89447021,0.5833333333333334
ST-958,37.47560501,127.05037689,0.5833333333333334
ST-1109,37.63629150,127.02337646,0.625
ST-1133,37.65570831,127.05010223,0.625
ST-1277,37.48015976,126.88636780,0.625
ST-1323,37.50793076,126.89523315,0.625
ST-1584,37.51396179,127.10030365,0.625
ST-1978,37.52182770,126.88972473,0.625
ST-2195,37.58928299,126.93694305,0.625
ST-2268,37.56799698,127.06877899,0.625
ST-2286,37.61314774,127.10514832,0.625
ST-2338,37.55610657,127.01978302,0.625
ST-2491,37.57531738,126.83666992,0.625
ST-2697,37.55212402,127.18064117,0.625
ST-2743,37.57095337,127.17174530,0.625
ST-285,37.51615524,126.89461517,0.625
ST-2948,37.47639847,126.97683716,0.625
ST-2977,37.57892227,126.88216400,0.625
ST-3024,37.60924149,127.10620880,0.625
ST-3029,37.47739792,126.88877869,0.625
ST-405,37.58300781,127.06097412,0.625
ST-409,37.57035446,127.04843140,0.625
ST-524,37.54098129,126.83854675,0.625
ST-559,37.60243988,127.01168823,0.625
ST-570,37.61072159,127.07747650,0.625
ST-629,37.45145798,126.90211487,0.625
ST-700,37.51054764,126.94484711,0.625
ST-729,37.48149109,126.98158264,0.625
ST-875,37.48210526,126.84572601,0.625
ST-10,37.55274582,126.91861725,0.6666666666666666
ST-1204,37.61784363,127.05500031,0.6666666666666666
ST-1229,37.50513840,126.84433746,0.6666666666666666
ST-1231,37.50190353,126.82896423,0.6666666666666666
ST-1302,37.59153366,127.06774139,0.6666666666666666
ST-1347,37.58869934,127.01891327,0.6666666666666666
ST-140,37.56143188,126.98069763,0.6666666666666666
ST-1500,37.52407074,126.83860016,0.6666666666666666
ST-1577,37.49847031,127.03011322,0.6666666666666666
ST-1649,37.52251816,126.90721893,0.6666666666666666
ST-1739,37.48366165,126.98232269,0.6666666666666666
ST-1901,37.45441818,127.05274200,0.6666666666666666
ST-2029,37.54853439,126.84667206,0.6666666666666666
ST-2046,37.56948471,126.82809448,0.6666666666666666
ST-2048,37.55524063,126.83471680,0.6666666666666666
ST-2559,37.50862503,126.88353729,0.6666666666666666
ST-2593,37.51632309,127.08434296,0.6666666666666666
ST-2816,37.50384140,126.89615631,0.6666666666666666
ST-287,37.52638626,126.90275574,0.6666666666666666
ST-2871,37.55974579,126.82438660,0.6666666666666666
ST-2884,37.55905914,126.82704926,0.6666666666666666
ST-289,37.51873779,126.89557648,0.6666666666666666
ST-3012,37.53919220,127.09801483,0.6666666666666666
ST-3117,37.49582291,126.91781616,0.6666666666666666
ST-312,37.52325439,126.86490631,0.6666666666666666
ST-413,37.52463531,126.89621735,0.6666666666666666
ST-502,37.52679443,127.13005829,0.6666666666666666
ST-568,37.59909821,127.09294891,0.6666666666666666
ST-584,37.61671066,127.11073303,0.6666666666666666
ST-632,37.46455002,126.88372803,0.6666666666666666
ST-637,37.47023010,126.89507294,0.6666666666666666
ST-665,37.48963165,126.87625885,0.6666666666666666
ST-667,37.49750519,126.88437653,0.6666666666666666
ST-738,37.49975586,127.15250397,0.6666666666666666
ST-810,37.49055099,127.03146362,0.6666666666666666
ST-840,37.51408768,127.09902954,0.6666666666666666
ST-868,37.67361832,127.05525208,0.6666666666666666
ST-919,37.49988937,126.86769867,0.6666666666666666
ST-1135,37.67328262,127.04399109,0.7083333333333334
ST-1266,37.56252670,127.08227539,0.7083333333333334
ST-1279,37.65421677,127.05921173,0.7083333333333334
ST-1321,37.51828384,126.91263580,0.7083333333333334
ST-1474,37.61832047,127.07563019,0.7083333333333334
ST-1632,37.57799911,127.03762817,0.7083333333333334
ST-170,37.57915497,126.98896027,0.7083333333333334
ST-1764,37.53120804,127.14926910,0.7083333333333334
ST-1960,37.49396515,126.85304260,0.7083333333333334
ST-206,37.54234695,126.94302368,0.7083333333333334
ST-220,37.58369827,126.92496490,0.7083333333333334
ST-2272,37.57875061,127.02402496,0.7083333333333334
ST-2452,37.52515030,126.99208832,0.7083333333333334
ST-254,37.53546524,127.09448242,0.7083333333333334
ST-2558,37.54663849,126.83657837,0.7083333333333334
ST-2592,37.52397537,127.12751007,0.7083333333333334
ST-2605,37.47600174,127.12310028,0.7083333333333334
ST-2650,37.51120377,126.96128082,0.7083333333333334
ST-2797,37.51647949,127.11498260,0.7083333333333334
ST-2803,37.51262665,126.92741394,0.7083333333333334
ST-2826,37.49157715,126.90881348,0.7083333333333334
ST-2887,37.53182220,126.85462189,0.7083333333333334
ST-2929,37.51960373,127.13871002,0.7083333333333334
ST-3076,37.59586716,126.92349243,0.7083333333333334
ST-317,37.50971222,126.84416962,0.7083333333333334
ST-53,37.52466583,126.91802216,0.7083333333333334
ST-561,37.60007095,127.10233307,0.7083333333333334
ST-790,37.52064133,127.03450775,0.7083333333333334
ST-1061,37.54540634,127.14267731,0.75
ST-112,37.54257965,127.06330872,0.75
ST-1140,37.47743607,126.88615417,0.75
ST-1141,37.47555161,126.88845825,0.75
ST-1218,37.51000977,126.88204956,0.75
ST-1343,37.53142166,126.95149994,0.75
ST-1380,37.59511185,127.10032654,0.75
ST-1422,37.53147125,127.11109161,0.75
ST-1507,37.54917908,126.86879730,0.75
ST-1580,37.52193832,127.13186646,0.75
ST-1651,37.49985886,126.89723969,0.75
ST-1655,37.49836349,126.99114990,0.75
ST-1671,37.59489059,127.06302643,0.75
ST-1707,37.48834991,127.12078094,0.75
ST-177,37.57559204,127.02285004,0.75
ST-1858,37.49741364,127.09630585,0.75
ST-201,37.54457855,126.95021820,0.75
ST-2068,37.62862015,127.06690979,0.75
ST-2083,37.62807083,127.04692078,0.75
ST-2112,37.66250992,127.03327942,0.75
ST-2129,37.63238144,127.03930664,0.75
ST-2146,37.54364014,126.93830872,0.75
ST-2166,37.57711411,126.89836121,0.75
ST-2257,37.59181213,126.91483307,0.75
ST-2283,37.59386826,127.07652283,0.75
ST-2326,37.55453873,127.04377747,0.75
ST-243,37.56137085,127.06365967,0.75
ST-2464,37.50624084,126.89114380,0.75
ST-2537,37.57730484,126.89018250,0.75
ST-2644,37.52974701,126.91316986,0.75
ST-2654,37.49845505,126.92797852,0.75
ST-2658,37.50150681,127.00347900,0.75
ST-2795,37.61755371,127.10399628,0.75
ST-283,37.50046158,126.90584564,0.75
ST-2904,37.57984543,127.08242035,0.75
ST-2945,37.55791473,126.83297729,0.75
ST-300,37.49982834,126.91994476,0.75
ST-3067,37.47715378,126.83985901,0.75
ST-3073,37.52464294,126.92342377,0.75
ST-3099,37.56168747,127.06151581,0.75
ST-431,37.53036880,126.86425781,0.75
ST-432,37.51619720,126.83489990,0.75
ST-486,37.54526520,127.12593842,0.75
ST-50,37.52816391,126.91702271,0.75
ST-52,37.52626419,126.92050934,0.75
ST-595,37.58341980,127.07992554,0.75
ST-596,37.61616898,127.09348297,0.75
ST-668,37.48493958,126.90132141,0.75
ST-797,37.50723267,127.05685425,0.75
ST-890,37.46332169,127.03604126,0.75
ST-903,37.48453140,127.12016296,0.75
ST-918,37.49440384,126.89444733,0.75
ST-3124,37.50127029,126.87678528,0.782608695652174
ST-1307,37.47597885,126.98628235,0.7916666666666666
ST-1654,37.48297882,127.04225922,0.7916666666666666
ST-1708,37.57138062,126.82833862,0.7916666666666666
ST-1745,37.59732056,127.04380798,0.7916666666666666
ST-1771,37.56015396,126.97410583,0.7916666666666666
ST-1774,37.56415939,126.97948456,0.7916666666666666
ST-181,37.56924820,126.98053741,0.7916666666666666
ST-2036,37.55965805,126.82960510,0.7916666666666666
ST-2165,37.58194733,126.89029694,0.7916666666666666
ST-2267,37.58659363,127.04699707,0.7916666666666666
ST-2409,37.49535751,127.11569214,0.7916666666666666
ST-242,37.56351089,127.05672455,0.7916666666666666
ST-2425,37.59931564,126.90759277,0.7916666666666666
ST-244,37.56874847,127.03040314,0.7916666666666666
ST-2465,37.50191498,126.88924408,0.7916666666666666
ST-2488,37.58458328,126.81092072,0.7916666666666666
ST-2509,37.57846832,127.06689453,0.7916666666666666
ST-2531,37.55730820,126.91885376,0.7916666666666666
ST-2630,37.59596252,127.08477783,0.7916666666666666
ST-2709,37.66782761,127.05683899,0.7916666666666666
ST-272,37.57527161,127.02346802,0.7916666666666666
ST-2834,37.55141449,127.04475403,0.7916666666666666
ST-2865,37.53298569,127.07579041,0.7916666666666666
ST-2866,37.53200531,126.95555878,0.7916666666666666
ST-2898,37.60623932,127.03466034,0.7916666666666666
ST-2964,37.48017502,126.87680054,0.7916666666666666
ST-3079,37.50971985,127.06679535,0.7916666666666666
ST-3112,37.51055145,127.05815887,0.7916666666666666
ST-410,37.56697083,127.07429504,0.7916666666666666
ST-457,37.58699417,126.92288208,0.7916666666666666
ST-461,37.60070038,126.92012787,0.7916666666666666
ST-479,37.60473633,126.91533661,0.7916666666666666
ST-493,37.53866577,127.12424469,0.7916666666666666
ST-506,37.54415894,127.05665588,0.7916666666666666
ST-583,37.61743927,127.10901642,0.7916666666666666
ST-587,37.62009811,127.10646057,0.7916666666666666
ST-612,37.68031311,127.05506897,0.7916666666666666
ST-620,37.48228836,126.87776947,0.7916666666666666
ST-704,37.48025131,126.91460419,0.7916666666666666
ST-806,37.50221252,127.06720734,0.7916666666666666
ST-870,37.49428177,126.85921478,0.7916666666666666
ST-1042,37.54684067,127.17251587,0.8333333333333334
ST-1098,37.58890152,127.08728027,0.8333333333333334
ST-1408,37.50375748,127.13709259,0.8333333333333334
ST-143,37.57335663,126.98746490,0.8333333333333334
ST-1446,37.52714920,126.95516205,0.8333333333333334
ST-1501,37.50682068,126.84429932,0.8333333333333334
ST-1539,37.53210068,126.89443970,0.8333333333333334
ST-1660,37.53913879,127.07061768,0.8333333333333334
ST-1684,37.53641891,127.11616516,0.8333333333333334
ST-1693,37.53552246,126.94390869,0.8333333333333334
ST-1783,37.55928802,127.00268555,0.8333333333333334
ST-1880,37.48897171,127.05182648,0.8333333333333334
ST-1983,37.50017166,126.91130829,0.8333333333333334
ST-2266,37.60362244,127.07083130,0.8333333333333334
ST-2366,37.50321198,126.95459747,0.8333333333333334
ST-2373,37.48275375,126.94140625,0.8333333333333334
ST-2499,37.56324005,127.05799103,0.8333333333333334
ST-2580,37.52357483,127.12804413,0.8333333333333334
ST-2627,37.55688477,126.80926514,0.8333333333333334
ST-2749,37.53676987,127.13954926,0.8333333333333334
ST-2771,37.51779556,126.84161377,0.8333333333333334
ST-2785,37.60034561,126.93148041,0.8333333333333334
ST-288,37.52585220,126.90328217,0.8333333333333334
ST-2896,37.62500381,127.07301331,0.8333333333333334
ST-2901,37.50601196,126.91588593,0.8333333333333334
ST-2957,37.48995972,127.11196136,0.8333333333333334
ST-310,37.53254318,126.86872864,0.8333333333333334
ST-375,37.54317856,127.04907990,0.8333333333333334
ST-408,37.57375336,127.03853607,0.8333333333333334
ST-60,37.52302170,126.92083740,0.8333333333333334
ST-662,37.50733185,126.87973022,0.8333333333333334
ST-676,37.50381470,126.85195923,0.8333333333333334
ST-750,37.50619888,127.00394440,0.8333333333333334
ST-777,37.52407074,127.02178955,0.8333333333333334
ST-802,37.50660706,127.05467987,0.8333333333333334
ST-86,37.57939911,126.88916016,0.8333333333333334
ST-871,37.49367142,126.84370422,0.8333333333333334
ST-876,37.48638535,126.83921051,0.8333333333333334
ST-1111,37.61736679,127.07521057,0.875
ST-1249,37.56103516,126.85481262,0.875
ST-1834,37.54114532,127.14105225,0.875
ST-2022,37.57631683,126.81649780,0.875
ST-2314,37.53657532,127.08258057,0.875
ST-2532,37.55665970,126.91986847,0.875
ST-280,37.52450562,126.89182281,0.875
ST-3070,37.53488159,127.11522675,0.875
ST-438,37.54165268,126.97050476,0.875
ST-463,37.58438110,126.90989685,0.875
ST-516,37.55746078,126.86145782,0.875
ST-638,37.47249985,126.89795685,0.875
ST-685,37.51293945,126.93424225,0.875
ST-849,37.58098984,127.08824158,0.875
ST-859,37.63437653,127.03575134,0.875
ST-1036,37.60980225,126.91679382,0.9166666666666666
ST-1169,37.51483917,127.01560211,0.9166666666666666
ST-1264,37.48218918,126.94213104,0.9166666666666666
ST-1495,37.54114151,126.87667847,0.9166666666666666
ST-1921,37.45899582,127.04132080,0.9166666666666666
ST-2027,37.53736115,126.83744812,0.9166666666666666
ST-2032,37.57094193,126.82831573,0.9166666666666666
ST-2397,37.51466370,126.87194061,0.9166666666666666
ST-2536,37.56415558,126.90814972,0.9166666666666666
ST-2698,37.66963577,127.05970764,0.9166666666666666
ST-2840,37.54076767,127.14688110,0.9166666666666666
ST-2847,37.49096680,127.08836365,0.9166666666666666
ST-2892,37.50126266,126.89118195,0.9166666666666666
ST-3083,37.51794052,126.98370361,0.9166666666666666
ST-3088,37.50075531,126.87708282,0.9166666666666666
ST-322,37.53243256,126.95474243,0.9166666666666666
ST-342,37.55894852,126.90775299,0.9166666666666666
ST-376,37.56797028,127.04689026,0.9166666666666666
ST-400,37.58040619,127.04482269,0.9166666666666666
ST-418,37.52193069,126.89161682,0.9166666666666666
ST-426,37.53533936,126.90367889,0.9166666666666666
ST-640,37.47908401,126.87904358,0.9166666666666666
ST-82,37.56574631,126.90186310,0.9166666666666666
ST-95,37.57746887,126.89736176,0.9166666666666666
ST-1114,37.63848877,127.10790253,0.9583333333333334
ST-1361,37.47590637,127.04624176,0.9583333333333334
ST-145,37.56848526,126.98788452,0.9583333333333334
ST-1602,37.55059814,127.11051178,0.9583333333333334
ST-1888,37.48416901,127.09484863,0.9583333333333334
ST-1990,37.51484680,126.90773010,0.9583333333333334
ST-2149,37.58207703,126.88766479,0.9583333333333334
ST-2253,37.60119247,126.92638397,0.9583333333333334
ST-2270,37.58968735,127.06140900,0.9583333333333334
ST-2278,37.57655716,127.07431030,0.9583333333333334
ST-2289,37.61147690,127.07739258,0.9583333333333334
ST-2291,37.60520172,127.07858276,0.9583333333333334
ST-2374,37.48368835,126.93915558,0.9583333333333334
ST-2508,37.57014847,127.02992249,0.9583333333333334
ST-2668,37.47039795,127.04241180,0.9583333333333334
ST-2753,37.49267197,126.84162140,0.9583333333333334
ST-2846,37.58333206,127.08354950,0.9583333333333334
ST-2902,37.51283264,126.91763306,0.9583333333333334
ST-62,37.52069473,126.92583466,0.9583333333333334
ST-68,37.51943588,126.93759918,0.9583333333333334
ST-822,37.48331070,127.08493805,0.9583333333333334
ST-860,37.63371658,127.03551483,0.9583333333333334
ST-909,37.50546265,127.07734680,0.9583333333333334
ST-920,37.49499512,126.85825348,0.9583333333333334
ST-941,37.60871887,126.97286224,0.9583333333333334
ST-1048,37.55582047,127.12991333,1.0
ST-1148,37.46093369,126.88716888,1.0
ST-1385,37.61980057,127.04509735,1.0
ST-1429,37.54171753,127.08016968,1.0
ST-1571,37.48656082,127.08267212,1.0
ST-1647,37.55472946,126.81609344,1.0
ST-1648,37.43727112,126.90268707,1.0
ST-1742,37.48886871,126.97190857,1.0
ST-1747,37.57164001,127.03565979,1.0
ST-175,37.57324219,127.01590729,1.0
